id_cancelamento,id_usuario,motivo,data_cancelamento
7978,685,Pouco conteúdo,2023-11-28
7979,419,Muito caro,2024-02-23
7980,476,Pouco conteúdo,2023-04-22
7981,983,Problemas técnicos,2023-04-04
7982,334,Pouco conteúdo,2022-06-22
7983,88,Não usa mais,2024-10-02
7984,189,Muito caro,2023-01-13
7985,714,Problemas técnicos,2022-09-07
7986,329,Pouco conteúdo,2024-04-05
7987,388,Problemas técnicos,2024-12-09
7988,743,Não usa mais,2024-04-17
7989,114,Não usa mais,2023-06-01
7990,166,Não usa mais,2024-01-10
7991,720,Não usa mais,2022-07-11
7992,983,Não usa mais,2022-11-09
7993,270,Muito caro,2025-02-28
7994,432,Não usa mais,2025-04-13
7995,844,Pouco conteúdo,2022-11-11
7996,431,Pouco conteúdo,2025-04-17
7997,26,Muito caro,2024-02-11
7998,197,Não usa mais,2022-07-21
7999,845,Pouco conteúdo,2022-08-05
8000,183,Problemas técnicos,2023-07-19
8001,518,Não usa mais,2022-12-26
8002,335,Problemas técnicos,2022-08-29
8003,879,Pouco conteúdo,2023-02-13
8004,764,Pouco conteúdo,2025-05-06
8005,424,Problemas técnicos,2022-10-15
8006,508,Muito caro,2022-09-23
8007,244,Problemas técnicos,2023-10-07
8008,598,Muito caro,2023-09-09
8009,550,Muito caro,2023-02-12
8010,672,Problemas técnicos,2024-04-21
8011,990,Problemas técnicos,2022-09-10
8012,323,Não usa mais,2022-08-05
8013,641,Não usa mais,2024-02-22
8014,32,Pouco conteúdo,2022-07-02
8015,616,Não usa mais,2024-08-21
8016,391,Muito caro,2023-10-09
8017,845,Problemas técnicos,2025-05-12
8018,460,Pouco conteúdo,2023-03-11
8019,548,Pouco conteúdo,2022-10-16
8020,787,Não usa mais,2022-09-01
8021,696,Não usa mais,2024-12-15
8022,467,Não usa mais,2023-10-25
8023,834,Pouco conteúdo,2022-11-07
8024,855,Problemas técnicos,2024-11-16
8025,847,Muito caro,2023-04-24
8026,726,Pouco conteúdo,2022-07-16
8027,569,Problemas técnicos,2022-10-08
8028,561,Não usa mais,2023-03-07
8029,234,Não usa mais,2025-05-21
8030,327,Não usa mais,2023-07-27
8031,460,Muito caro,2024-11-29
8032,852,Pouco conteúdo,2024-07-16
8033,463,Problemas técnicos,2025-03-19
8034,266,Muito caro,2023-09-25
8035,122,Problemas técnicos,2023-06-29
8036,684,Pouco conteúdo,2023-03-13
8037,325,Não usa mais,2024-09-23
8038,532,Pouco conteúdo,2024-09-24
8039,852,Pouco conteúdo,2023-12-01
8040,479,Muito caro,2024-08-02
8041,732,Muito caro,2024-11-09
8042,265,Não usa mais,2023-05-25
8043,194,Não usa mais,2023-02-01
8044,480,Não usa mais,2024-04-25
8045,60,Muito caro,2024-04-23
8046,101,Muito caro,2023-08-29
8047,112,Problemas técnicos,2025-06-10
8048,808,Problemas técnicos,2025-06-06
8049,566,Pouco conteúdo,2024-12-02
8050,183,Pouco conteúdo,2022-06-28
8051,700,Não usa mais,2022-09-27
8052,386,Problemas técnicos,2025-01-12
8053,308,Pouco conteúdo,2024-12-25
8054,349,Não usa mais,2024-05-31
8055,690,Não usa mais,2022-08-17
8056,847,Não usa mais,2023-09-06
8057,739,Pouco conteúdo,2023-02-11
8058,597,Muito caro,2024-01-26
8059,131,Problemas técnicos,2025-06-10
8060,193,Pouco conteúdo,2025-05-08
8061,251,Muito caro,2023-01-04
8062,694,Pouco conteúdo,2023-11-24
8063,243,Não usa mais,2023-12-22
8064,78,Muito caro,2023-05-08
8065,333,Pouco conteúdo,2024-04-01
8066,973,Problemas técnicos,2025-04-16
8067,723,Não usa mais,2024-05-29
8068,84,Não usa mais,2022-10-03
8069,274,Problemas técnicos,2024-01-07
8070,219,Problemas técnicos,2025-04-01
8071,688,Não usa mais,2025-06-03
8072,93,Não usa mais,2023-05-28
8073,278,Pouco conteúdo,2024-09-07
8074,926,Muito caro,2022-09-29
8075,907,Não usa mais,2025-02-16
8076,526,Muito caro,2022-08-29
8077,750,Não usa mais,2025-01-04
8078,235,Pouco conteúdo,2024-01-09
8079,616,Pouco conteúdo,2024-10-06
8080,692,Pouco conteúdo,2023-12-28
8081,179,Não usa mais,2022-08-22
8082,241,Problemas técnicos,2024-10-26
8083,242,Muito caro,2024-08-14
8084,432,Muito caro,2023-07-11
8085,784,Problemas técnicos,2023-06-26
8086,768,Problemas técnicos,2025-03-13
8087,597,Pouco conteúdo,2023-03-10
8088,867,Problemas técnicos,2023-04-06
8089,105,Problemas técnicos,2023-10-31
8090,406,Não usa mais,2025-03-24
8091,993,Problemas técnicos,2024-10-22
8092,53,Problemas técnicos,2023-05-11
8093,68,Problemas técnicos,2024-02-23
8094,389,Muito caro,2023-07-31
8095,690,Não usa mais,2024-12-23
8096,867,Problemas técnicos,2023-08-18
8097,287,Problemas técnicos,2023-08-12
8098,223,Pouco conteúdo,2022-08-13
8099,801,Não usa mais,2024-05-11
8100,555,Problemas técnicos,2025-03-21
8101,819,Pouco conteúdo,2022-11-03
8102,760,Não usa mais,2022-06-19
8103,661,Problemas técnicos,2024-02-14
8104,494,Não usa mais,2025-05-23
8105,911,Muito caro,2024-10-20
8106,38,Muito caro,2024-02-03
8107,794,Problemas técnicos,2022-10-06
8108,310,Muito caro,2023-07-20
8109,674,Não usa mais,2024-01-09
8110,142,Problemas técnicos,2023-06-20
8111,223,Pouco conteúdo,2024-06-26
8112,477,Pouco conteúdo,2024-02-19
8113,497,Muito caro,2023-05-27
8114,457,Muito caro,2025-03-12
8115,170,Não usa mais,2023-08-14
8116,262,Muito caro,2025-01-22
8117,305,Pouco conteúdo,2025-03-28
8118,320,Pouco conteúdo,2023-03-20
8119,666,Muito caro,2025-01-28
8120,314,Pouco conteúdo,2023-02-07
8121,106,Muito caro,2023-02-22
8122,289,Problemas técnicos,2024-09-29
8123,754,Pouco conteúdo,2022-08-03
8124,372,Pouco conteúdo,2023-04-03
8125,349,Problemas técnicos,2025-02-27
8126,756,Pouco conteúdo,2024-01-26
8127,732,Problemas técnicos,2022-07-09
8128,52,Pouco conteúdo,2022-11-22
8129,805,Problemas técnicos,2024-01-14
8130,555,Pouco conteúdo,2025-01-06
8131,376,Problemas técnicos,2025-03-28
8132,687,Problemas técnicos,2023-07-19
8133,814,Não usa mais,2022-09-25
8134,276,Não usa mais,2024-01-21
8135,822,Não usa mais,2023-02-22
8136,407,Problemas técnicos,2023-11-01
8137,491,Não usa mais,2024-11-26
8138,174,Problemas técnicos,2024-11-11
8139,692,Problemas técnicos,2022-10-18
8140,367,Pouco conteúdo,2024-10-28
8141,445,Problemas técnicos,2023-12-01
8142,312,Muito caro,2022-12-17
8143,711,Problemas técnicos,2024-03-11
8144,215,Não usa mais,2023-08-22
8145,906,Muito caro,2022-09-05
8146,460,Pouco conteúdo,2024-04-30
8147,951,Muito caro,2024-12-20
8148,516,Muito caro,2022-09-11
8149,691,Muito caro,2025-01-02
8150,42,Muito caro,2023-04-14
8151,80,Problemas técnicos,2023-07-13
8152,304,Problemas técnicos,2023-06-01
8153,936,Não usa mais,2025-03-01
8154,907,Pouco conteúdo,2025-05-02
8155,7,Pouco conteúdo,2024-03-31
8156,171,Pouco conteúdo,2022-09-02
8157,166,Não usa mais,2023-01-26
8158,77,Não usa mais,2022-08-23
8159,174,Problemas técnicos,2023-03-24
8160,452,Não usa mais,2023-02-05
8161,299,Não usa mais,2022-10-28
8162,447,Não usa mais,2023-11-18
8163,616,Muito caro,2024-08-10
8164,647,Muito caro,2024-08-24
8165,724,Problemas técnicos,2023-07-08
8166,397,Problemas técnicos,2022-11-29
8167,441,Muito caro,2025-05-04
8168,186,Problemas técnicos,2024-12-14
8169,879,Muito caro,2023-09-05
8170,269,Pouco conteúdo,2024-09-02
8171,553,Não usa mais,2023-04-01
8172,622,Muito caro,2024-02-09
8173,191,Pouco conteúdo,2023-08-03
8174,221,Muito caro,2024-09-04
8175,224,Problemas técnicos,2023-02-03
8176,858,Muito caro,2022-07-24
8177,44,Muito caro,2022-09-13
8178,368,Problemas técnicos,2024-09-09
8179,282,Não usa mais,2022-11-08
8180,413,Problemas técnicos,2024-12-10
8181,208,Problemas técnicos,2023-01-21
8182,813,Pouco conteúdo,2023-01-26
8183,987,Não usa mais,2025-03-24
8184,838,Muito caro,2024-01-06
8185,132,Muito caro,2022-12-17
8186,573,Não usa mais,2025-01-29
8187,685,Muito caro,2023-05-31
8188,21,Problemas técnicos,2024-11-19
8189,817,Problemas técnicos,2025-04-25
8190,425,Pouco conteúdo,2023-11-29
8191,828,Não usa mais,2023-09-22
8192,261,Não usa mais,2022-09-12
8193,304,Não usa mais,2023-06-14
8194,525,Não usa mais,2022-08-26
8195,146,Problemas técnicos,2022-08-27
8196,535,Muito caro,2022-06-30
8197,867,Pouco conteúdo,2023-01-17
8198,419,Muito caro,2023-02-08
8199,477,Problemas técnicos,2025-04-21
8200,876,Problemas técnicos,2023-07-08
8201,75,Não usa mais,2025-05-20
8202,415,Pouco conteúdo,2024-11-07
8203,744,Pouco conteúdo,2024-01-15
8204,235,Não usa mais,2024-04-01
8205,927,Muito caro,2022-09-22
8206,638,Pouco conteúdo,2023-11-21
8207,316,Problemas técnicos,2024-06-24
8208,308,Muito caro,2024-06-29
8209,688,Não usa mais,2023-10-27
8210,283,Muito caro,2023-01-11
8211,536,Não usa mais,2022-12-09
8212,570,Muito caro,2025-02-20
8213,587,Muito caro,2022-07-30
8214,428,Pouco conteúdo,2022-10-30
8215,308,Problemas técnicos,2024-08-06
8216,139,Problemas técnicos,2024-04-30
8217,806,Muito caro,2022-09-30
8218,524,Muito caro,2023-11-09
8219,181,Pouco conteúdo,2024-10-19
8220,489,Muito caro,2023-11-06
8221,833,Não usa mais,2022-07-25
8222,165,Muito caro,2024-06-03
8223,643,Muito caro,2025-01-20
8224,90,Muito caro,2025-03-08
8225,729,Não usa mais,2023-08-28
8226,474,Não usa mais,2023-01-24
8227,27,Pouco conteúdo,2022-09-22
8228,309,Pouco conteúdo,2025-04-01
8229,92,Muito caro,2023-12-28
8230,862,Pouco conteúdo,2025-05-16
8231,818,Problemas técnicos,2023-03-04
8232,164,Pouco conteúdo,2024-05-01
8233,261,Muito caro,2022-12-03
8234,59,Problemas técnicos,2025-01-05
8235,14,Pouco conteúdo,2022-11-02
8236,255,Pouco conteúdo,2025-02-23
8237,823,Problemas técnicos,2023-04-08
8238,704,Problemas técnicos,2023-09-05
8239,701,Pouco conteúdo,2024-03-30
8240,466,Pouco conteúdo,2022-08-19
8241,943,Pouco conteúdo,2024-02-19
8242,262,Muito caro,2024-07-23
8243,270,Problemas técnicos,2023-07-02
8244,913,Problemas técnicos,2024-01-10
8245,505,Problemas técnicos,2023-12-13
8246,646,Problemas técnicos,2024-10-31
8247,676,Pouco conteúdo,2025-03-15
8248,309,Pouco conteúdo,2024-11-24
8249,658,Problemas técnicos,2023-01-17
8250,493,Não usa mais,2025-06-10
8251,254,Problemas técnicos,2024-01-01
8252,859,Muito caro,2022-10-06
8253,989,Muito caro,2022-06-21
8254,681,Problemas técnicos,2023-08-30
8255,180,Muito caro,2024-05-04
8256,141,Problemas técnicos,2024-01-03
8257,943,Não usa mais,2025-05-20
8258,173,Não usa mais,2023-02-06
8259,871,Pouco conteúdo,2023-04-05
8260,14,Problemas técnicos,2022-08-19
8261,113,Problemas técnicos,2022-09-29
8262,144,Muito caro,2024-06-04
8263,780,Muito caro,2024-01-25
8264,407,Não usa mais,2023-01-10
8265,211,Pouco conteúdo,2022-07-20
8266,129,Problemas técnicos,2025-06-07
8267,324,Problemas técnicos,2024-11-08
8268,705,Pouco conteúdo,2023-12-17
8269,192,Problemas técnicos,2023-07-06
8270,11,Muito caro,2024-08-26
8271,456,Problemas técnicos,2023-05-12
8272,367,Problemas técnicos,2023-09-28
8273,714,Pouco conteúdo,2023-01-05
8274,240,Problemas técnicos,2022-08-20
8275,698,Pouco conteúdo,2023-07-02
8276,323,Pouco conteúdo,2024-10-01
8277,275,Pouco conteúdo,2024-05-04
8278,642,Pouco conteúdo,2024-12-09
8279,568,Problemas técnicos,2024-02-28
8280,442,Não usa mais,2024-12-28
8281,498,Problemas técnicos,2023-11-26
8282,357,Não usa mais,2024-10-01
8283,910,Muito caro,2024-06-20
8284,73,Não usa mais,2023-02-17
8285,339,Muito caro,2023-06-27
8286,538,Pouco conteúdo,2023-12-27
8287,180,Muito caro,2024-02-19
8288,716,Problemas técnicos,2024-10-05
8289,675,Pouco conteúdo,2024-11-22
8290,365,Problemas técnicos,2022-11-01
8291,20,Problemas técnicos,2025-02-08
8292,679,Pouco conteúdo,2025-04-30
8293,500,Não usa mais,2024-03-15
8294,724,Problemas técnicos,2023-07-24
8295,258,Muito caro,2023-03-22
8296,491,Problemas técnicos,2024-04-25
8297,409,Muito caro,2023-03-06
8298,619,Muito caro,2022-11-06
8299,446,Não usa mais,2023-08-16
8300,923,Muito caro,2022-12-25
8301,369,Não usa mais,2024-12-30
8302,610,Problemas técnicos,2022-07-25
8303,291,Não usa mais,2024-03-11
8304,76,Problemas técnicos,2023-09-11
8305,851,Pouco conteúdo,2024-01-06
8306,328,Muito caro,2022-08-18
8307,337,Muito caro,2024-05-12
8308,461,Muito caro,2024-08-06
8309,287,Muito caro,2023-04-05
8310,944,Pouco conteúdo,2024-11-07
8311,108,Pouco conteúdo,2023-06-19
8312,300,Muito caro,2024-05-20
8313,129,Não usa mais,2023-03-03
8314,653,Pouco conteúdo,2023-12-25
8315,340,Não usa mais,2025-02-26
8316,240,Problemas técnicos,2023-01-27
8317,205,Pouco conteúdo,2023-10-26
8318,885,Problemas técnicos,2024-06-20
8319,617,Não usa mais,2023-04-05
8320,988,Muito caro,2024-02-20
8321,442,Não usa mais,2023-12-15
8322,230,Pouco conteúdo,2022-09-23
8323,375,Problemas técnicos,2023-10-02
8324,156,Pouco conteúdo,2023-08-27
8325,776,Muito caro,2022-11-24
8326,236,Muito caro,2023-08-29
8327,439,Problemas técnicos,2024-08-23
8328,409,Não usa mais,2024-06-14
8329,358,Problemas técnicos,2023-06-04
8330,647,Não usa mais,2024-04-18
8331,939,Problemas técnicos,2024-09-13
8332,252,Pouco conteúdo,2023-04-25
8333,343,Pouco conteúdo,2025-02-06
8334,417,Problemas técnicos,2022-09-29
8335,431,Problemas técnicos,2023-12-01
8336,885,Não usa mais,2025-03-22
8337,811,Muito caro,2023-06-05
8338,715,Muito caro,2023-06-05
8339,559,Pouco conteúdo,2024-06-05
8340,346,Muito caro,2022-08-27
8341,221,Muito caro,2025-05-28
8342,487,Pouco conteúdo,2023-11-02
8343,637,Não usa mais,2024-04-27
8344,846,Muito caro,2023-10-14
8345,437,Muito caro,2025-05-19
8346,631,Problemas técnicos,2025-03-04
8347,849,Problemas técnicos,2024-12-08
8348,966,Muito caro,2024-03-06
8349,510,Problemas técnicos,2024-03-25
8350,824,Não usa mais,2025-04-20
8351,385,Não usa mais,2022-09-13
8352,183,Problemas técnicos,2024-01-02
8353,613,Muito caro,2023-12-06
8354,410,Não usa mais,2022-08-07
8355,533,Pouco conteúdo,2024-03-27
8356,2,Problemas técnicos,2024-04-08
8357,249,Não usa mais,2024-12-17
8358,328,Pouco conteúdo,2023-04-20
8359,309,Pouco conteúdo,2022-08-08
8360,674,Pouco conteúdo,2025-03-25
8361,330,Pouco conteúdo,2024-08-22
8362,449,Problemas técnicos,2023-12-27
8363,246,Pouco conteúdo,2025-04-20
8364,261,Problemas técnicos,2023-10-15
8365,406,Não usa mais,2024-10-28
8366,425,Muito caro,2022-08-23
8367,400,Não usa mais,2023-03-28
8368,352,Muito caro,2024-12-09
8369,196,Problemas técnicos,2024-06-01
8370,380,Não usa mais,2023-01-14
8371,916,Pouco conteúdo,2024-04-22
8372,445,Muito caro,2022-11-03
8373,574,Muito caro,2024-01-06
8374,414,Muito caro,2022-12-25
8375,980,Não usa mais,2022-10-04
8376,232,Pouco conteúdo,2023-11-05
8377,347,Não usa mais,2025-01-23
8378,737,Problemas técnicos,2024-04-10
8379,572,Não usa mais,2022-11-10
8380,474,Não usa mais,2022-07-22
8381,341,Pouco conteúdo,2022-12-10
8382,823,Muito caro,2024-10-18
8383,817,Não usa mais,2023-02-19
8384,391,Muito caro,2022-07-04
8385,109,Muito caro,2023-07-08
8386,632,Não usa mais,2025-01-14
8387,392,Problemas técnicos,2023-01-24
8388,935,Problemas técnicos,2024-10-10
8389,916,Não usa mais,2023-01-19
8390,994,Problemas técnicos,2024-02-01
8391,101,Problemas técnicos,2022-07-29
8392,956,Não usa mais,2022-08-17
8393,698,Problemas técnicos,2024-04-22
8394,194,Não usa mais,2023-04-22
8395,677,Pouco conteúdo,2024-08-10
8396,302,Muito caro,2025-02-20
8397,826,Problemas técnicos,2022-08-09
8398,108,Muito caro,2024-11-06
8399,720,Muito caro,2023-12-30
8400,856,Não usa mais,2023-11-17
8401,719,Não usa mais,2023-05-05
8402,415,Pouco conteúdo,2024-09-29
8403,590,Muito caro,2024-02-08
8404,302,Muito caro,2023-01-06
8405,407,Muito caro,2023-03-05
8406,347,Muito caro,2023-11-19
8407,873,Problemas técnicos,2022-12-05
8408,374,Não usa mais,2024-08-11
8409,797,Problemas técnicos,2024-02-13
8410,39,Não usa mais,2022-07-21
8411,654,Pouco conteúdo,2024-02-02
8412,375,Problemas técnicos,2022-12-24
8413,891,Não usa mais,2023-05-27
8414,338,Não usa mais,2022-07-24
8415,178,Não usa mais,2025-02-17
8416,178,Problemas técnicos,2024-08-20
8417,932,Muito caro,2025-05-20
8418,385,Não usa mais,2024-06-06
8419,895,Muito caro,2024-04-05
8420,818,Problemas técnicos,2023-09-15
8421,694,Pouco conteúdo,2023-05-25
8422,364,Não usa mais,2024-03-29
8423,281,Não usa mais,2024-08-08
8424,718,Pouco conteúdo,2022-07-14
8425,794,Muito caro,2022-07-10
8426,72,Pouco conteúdo,2024-09-11
8427,250,Não usa mais,2024-12-21
8428,513,Pouco conteúdo,2024-02-19
8429,731,Problemas técnicos,2023-09-06
8430,345,Muito caro,2025-06-03
8431,317,Não usa mais,2022-12-14
8432,164,Pouco conteúdo,2023-10-06
8433,470,Não usa mais,2024-12-11
8434,63,Não usa mais,2023-12-03
8435,220,Não usa mais,2023-02-13
8436,53,Problemas técnicos,2023-07-08
8437,924,Problemas técnicos,2025-04-18
8438,310,Pouco conteúdo,2024-04-27
8439,515,Pouco conteúdo,2024-05-16
8440,471,Problemas técnicos,2024-10-10
8441,130,Pouco conteúdo,2024-03-05
8442,97,Muito caro,2022-09-13
8443,312,Pouco conteúdo,2024-12-20
8444,622,Pouco conteúdo,2025-06-08
8445,332,Problemas técnicos,2023-10-27
8446,164,Não usa mais,2022-12-29
8447,859,Pouco conteúdo,2025-04-14
8448,56,Problemas técnicos,2023-07-21
8449,768,Não usa mais,2024-07-21
8450,529,Problemas técnicos,2024-11-30
8451,199,Muito caro,2022-10-29
8452,920,Problemas técnicos,2023-07-21
8453,329,Não usa mais,2023-07-20
8454,248,Problemas técnicos,2023-05-16
8455,299,Pouco conteúdo,2023-04-19
8456,206,Muito caro,2025-02-12
8457,522,Problemas técnicos,2024-07-29
8458,957,Pouco conteúdo,2023-12-27
8459,196,Muito caro,2024-03-09
8460,967,Problemas técnicos,2023-01-25
8461,841,Problemas técnicos,2023-07-23
8462,169,Não usa mais,2024-06-14
8463,767,Pouco conteúdo,2023-03-28
8464,654,Muito caro,2023-07-13
8465,120,Não usa mais,2024-06-29
8466,857,Muito caro,2025-02-03
8467,788,Problemas técnicos,2023-01-27
8468,631,Muito caro,2022-09-13
8469,522,Problemas técnicos,2023-06-29
8470,728,Não usa mais,2024-03-26
8471,108,Muito caro,2023-08-17
8472,525,Muito caro,2023-06-16
8473,577,Muito caro,2023-01-06
8474,512,Não usa mais,2022-06-16
8475,962,Pouco conteúdo,2024-10-18
8476,617,Problemas técnicos,2022-08-09
8477,726,Não usa mais,2022-12-07
8478,673,Muito caro,2024-04-07
8479,679,Problemas técnicos,2024-01-30
8480,32,Não usa mais,2023-11-18
8481,445,Problemas técnicos,2024-03-23
8482,27,Muito caro,2022-06-14
8483,707,Problemas técnicos,2023-01-22
8484,153,Muito caro,2024-09-30
8485,776,Pouco conteúdo,2024-11-20
8486,153,Pouco conteúdo,2024-10-28
8487,577,Problemas técnicos,2024-03-11
8488,555,Não usa mais,2023-08-04
8489,544,Não usa mais,2025-01-03
8490,240,Não usa mais,2023-09-13
8491,343,Pouco conteúdo,2023-02-12
8492,587,Não usa mais,2023-01-26
8493,652,Muito caro,2024-09-25
8494,182,Muito caro,2024-05-13
8495,738,Pouco conteúdo,2025-02-23
8496,942,Não usa mais,2023-09-09
8497,91,Problemas técnicos,2024-06-11
8498,704,Não usa mais,2024-01-22
8499,398,Problemas técnicos,2023-11-10
8500,580,Muito caro,2022-12-15
8501,146,Pouco conteúdo,2023-04-26
8502,50,Problemas técnicos,2023-06-12
8503,977,Muito caro,2024-07-07
8504,59,Problemas técnicos,2023-03-08
8505,377,Problemas técnicos,2023-09-11
8506,832,Muito caro,2024-08-27
8507,489,Pouco conteúdo,2023-10-09
8508,875,Muito caro,2022-12-14
8509,304,Problemas técnicos,2022-08-03
8510,152,Problemas técnicos,2022-11-14
8511,453,Não usa mais,2022-12-13
8512,564,Muito caro,2023-04-27
8513,434,Problemas técnicos,2023-02-23
8514,955,Muito caro,2024-11-18
8515,365,Pouco conteúdo,2024-02-03
8516,659,Muito caro,2023-12-10
8517,54,Não usa mais,2025-04-23
8518,745,Problemas técnicos,2023-12-21
8519,135,Muito caro,2025-03-07
8520,166,Problemas técnicos,2024-11-10
8521,87,Problemas técnicos,2023-07-29
8522,317,Problemas técnicos,2024-11-06
8523,752,Problemas técnicos,2025-01-31
8524,741,Pouco conteúdo,2022-11-12
8525,51,Problemas técnicos,2023-10-25
8526,506,Problemas técnicos,2022-10-01
8527,597,Problemas técnicos,2022-10-29
8528,912,Pouco conteúdo,2024-03-24
8529,836,Muito caro,2025-03-28
8530,372,Muito caro,2024-12-06
8531,263,Não usa mais,2023-03-07
8532,988,Pouco conteúdo,2024-11-11
8533,35,Pouco conteúdo,2023-05-20
8534,620,Pouco conteúdo,2023-02-10
8535,523,Não usa mais,2025-05-14
8536,378,Pouco conteúdo,2022-08-23
8537,44,Problemas técnicos,2023-03-06
8538,287,Pouco conteúdo,2023-01-09
8539,159,Problemas técnicos,2023-06-05
8540,244,Problemas técnicos,2024-10-30
8541,743,Não usa mais,2024-09-25
8542,534,Muito caro,2024-01-25
8543,579,Pouco conteúdo,2024-12-05
8544,995,Não usa mais,2024-04-03
8545,226,Não usa mais,2024-02-25
8546,529,Muito caro,2025-03-24
8547,806,Problemas técnicos,2025-05-17
8548,451,Problemas técnicos,2022-10-01
8549,675,Muito caro,2025-04-14
8550,662,Muito caro,2024-07-18
8551,238,Muito caro,2024-11-18
8552,740,Pouco conteúdo,2025-01-20
8553,466,Muito caro,2024-06-24
8554,759,Pouco conteúdo,2024-07-29
8555,756,Pouco conteúdo,2024-03-06
8556,783,Muito caro,2022-12-27
